,n,CV_mode,Model,R2_val,R2_test,Parameters,object
119,19,kfold_8,HistGradientBoostingRegressor,0.6496552096282625,0.6115951947277207,"{'learning_rate': 0.0049945102629606, 'max_depth': 8, 'min_samples_leaf': 7, 'max_leaf_nodes': 64, 'max_features': 0.7094463394647826, 'l2_regularization': 0.27694159745261604}",
120,20,kfold_8,HistGradientBoostingRegressor,0.5736319831686689,0.5686840277081797,"{'learning_rate': 0.14755390774255328, 'max_depth': 1, 'min_samples_leaf': 2, 'max_leaf_nodes': 45, 'max_features': 0.11754926815486887, 'l2_regularization': 0.8905908279802353}",
121,21,kfold_8,HistGradientBoostingRegressor,0.6925798860856809,0.6476493022275144,"{'learning_rate': 0.08624440963995812, 'max_depth': 2, 'min_samples_leaf': 2, 'max_leaf_nodes': 32, 'max_features': 0.6620250062315196, 'l2_regularization': 0.6297115134214124}",
122,22,kfold_8,HistGradientBoostingRegressor,0.6824976001114526,0.6635131581010053,"{'learning_rate': 0.05241399059898365, 'max_depth': 2, 'min_samples_leaf': 4, 'max_leaf_nodes': 15, 'max_features': 0.46978052925285796, 'l2_regularization': 0.7123356921607633}",
123,23,kfold_8,HistGradientBoostingRegressor,0.6712030106462825,0.6930154132762886,"{'learning_rate': 0.18792992354964141, 'max_depth': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': 16, 'max_features': 0.9843937517261853, 'l2_regularization': 0.7860545244738969}",
124,24,kfold_8,HistGradientBoostingRegressor,0.3519530269870026,0.32613782711971573,"{'learning_rate': 0.002030117823769829, 'max_depth': 2, 'min_samples_leaf': 3, 'max_leaf_nodes': 24, 'max_features': 0.3515146620113314, 'l2_regularization': 0.9050464880902455}",
125,25,kfold_8,HistGradientBoostingRegressor,0.6843815682851718,0.645670696511002,"{'learning_rate': 0.0596678821750125, 'max_depth': 2, 'min_samples_leaf': 2, 'max_leaf_nodes': 33, 'max_features': 0.4157971298229881, 'l2_regularization': 0.655960458637521}",
126,26,kfold_8,HistGradientBoostingRegressor,0.6292760218594692,0.6695770898139793,"{'learning_rate': 0.4234116890882325, 'max_depth': 3, 'min_samples_leaf': 2, 'max_leaf_nodes': 56, 'max_features': 0.3795467877153548, 'l2_regularization': 0.6197659792015375}",
127,27,kfold_8,HistGradientBoostingRegressor,0.6886913590972417,0.6295768875118927,"{'learning_rate': 0.4146467905015932, 'max_depth': 6, 'min_samples_leaf': 3, 'max_leaf_nodes': 64, 'max_features': 0.7216919956662116, 'l2_regularization': 0.3320277878818496}",
128,28,kfold_8,HistGradientBoostingRegressor,0.6989076172151115,0.7025908025491593,"{'learning_rate': 0.298131891801429, 'max_depth': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 80, 'max_features': 0.6968038429468488, 'l2_regularization': 0.3140258485472699}",
129,29,kfold_8,HistGradientBoostingRegressor,0.6112223547289464,0.557053901341618,"{'learning_rate': 0.194677185818377, 'max_depth': 3, 'min_samples_leaf': 4, 'max_leaf_nodes': 96, 'max_features': 0.28866059742503986, 'l2_regularization': 0.31039514823679343}",
130,30,kfold_8,HistGradientBoostingRegressor,0.614135749995657,0.698183251209018,"{'learning_rate': 0.4947979401511174, 'max_depth': 1, 'min_samples_leaf': 1, 'max_leaf_nodes': 30, 'max_features': 0.8198678587925683, 'l2_regularization': 0.433875881716682}",
131,31,kfold_8,HistGradientBoostingRegressor,0.5904252397974159,0.5641439271613669,"{'learning_rate': 0.4099521651491522, 'max_depth': 8, 'min_samples_leaf': 4, 'max_leaf_nodes': 70, 'max_features': 0.5274639106481354, 'l2_regularization': 0.40353586619889525}",
132,32,kfold_8,HistGradientBoostingRegressor,0.725202311316617,0.6809294845943389,"{'learning_rate': 0.44109491153626657, 'max_depth': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 56, 'max_features': 0.830162327419752, 'l2_regularization': 0.36477756281106266}",
133,33,kfold_8,HistGradientBoostingRegressor,0.6988077959929894,0.6974864582533813,"{'learning_rate': 0.3142338150379609, 'max_depth': 4, 'min_samples_leaf': 3, 'max_leaf_nodes': 65, 'max_features': 0.8935951914172781, 'l2_regularization': 0.5152645175860033}",
134,34,kfold_8,HistGradientBoostingRegressor,0.6917741489376054,0.7012047291052268,"{'learning_rate': 0.35354789847879103, 'max_depth': 4, 'min_samples_leaf': 1, 'max_leaf_nodes': 97, 'max_features': 0.948015975668404, 'l2_regularization': 0.028837032725333056}",
135,35,kfold_8,HistGradientBoostingRegressor,0.7219776039329748,0.6559291613563939,"{'learning_rate': 0.48501241805426926, 'max_depth': 3, 'min_samples_leaf': 3, 'max_leaf_nodes': 64, 'max_features': 0.787920931709405, 'l2_regularization': 0.3868704076876097}",
136,36,kfold_8,HistGradientBoostingRegressor,0.6819753028020246,0.6998707286492358,"{'learning_rate': 0.27074863899586643, 'max_depth': 3, 'min_samples_leaf': 3, 'max_leaf_nodes': 57, 'max_features': 0.8665011508231834, 'l2_regularization': 0.35904788984769676}",
137,37,kfold_8,HistGradientBoostingRegressor,0.648015716505659,0.6201847591265639,"{'learning_rate': 0.43038607597897827, 'max_depth': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 91, 'max_features': 0.510758273743812, 'l2_regularization': 0.3530339586999968}",
138,38,kfold_8,HistGradientBoostingRegressor,0.6642378806126732,0.6841188578650466,"{'learning_rate': 0.25961526962752995, 'max_depth': 5, 'min_samples_leaf': 4, 'max_leaf_nodes': 48, 'max_features': 0.8482567526632699, 'l2_regularization': 0.20089143111374866}",
139,39,kfold_8,HistGradientBoostingRegressor,0.6626431299230292,0.6463287592969074,"{'learning_rate': 0.11927065157151057, 'max_depth': 4, 'min_samples_leaf': 1, 'max_leaf_nodes': 62, 'max_features': 0.6266553944797716, 'l2_regularization': 0.45940847734767787}",
140,40,kfold_8,HistGradientBoostingRegressor,0.7004623879993637,0.708616630503449,"{'learning_rate': 0.27062215995807454, 'max_depth': 3, 'min_samples_leaf': 2, 'max_leaf_nodes': 73, 'max_features': 0.66672083634289, 'l2_regularization': 0.25257844071996083}",
141,41,kfold_8,HistGradientBoostingRegressor,0.150155295517158,0.2954263742503922,"{'learning_rate': 0.0066222575777445955, 'max_depth': 3, 'min_samples_leaf': 18, 'max_leaf_nodes': 34, 'max_features': 0.3651943420892324, 'l2_regularization': 0.5908508861224326}",
142,42,kfold_8,HistGradientBoostingRegressor,0.6589520933014892,0.6166996450339615,"{'learning_rate': 0.10836450502166038, 'max_depth': 4, 'min_samples_leaf': 3, 'max_leaf_nodes': 77, 'max_features': 0.613036272882486, 'l2_regularization': 0.2604086347874097}",
143,43,kfold_8,HistGradientBoostingRegressor,0.6508802393915277,0.7321786089711297,"{'learning_rate': 0.4173109624375786, 'max_depth': 1, 'min_samples_leaf': 4, 'max_leaf_nodes': 93, 'max_features': 0.7057452904613549, 'l2_regularization': 0.5442850602089033}",
144,44,kfold_8,HistGradientBoostingRegressor,0.7075515467315596,0.7146495390647163,"{'learning_rate': 0.032144462326513905, 'max_depth': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 69, 'max_features': 0.9230197013254727, 'l2_regularization': 0.4089090093011007}",
145,45,kfold_8,HistGradientBoostingRegressor,0.6999097771294918,0.6695434184617105,"{'learning_rate': 0.013566539071912416, 'max_depth': 4, 'min_samples_leaf': 1, 'max_leaf_nodes': 76, 'max_features': 0.9956975468263987, 'l2_regularization': 0.4045404204880389}",
146,46,kfold_8,HistGradientBoostingRegressor,0.6511860423503553,0.6385796893003508,"{'learning_rate': 0.03960618337107297, 'max_depth': 7, 'min_samples_leaf': 4, 'max_leaf_nodes': 72, 'max_features': 0.9483605541280897, 'l2_regularization': 0.30319756561561195}",
147,47,kfold_8,HistGradientBoostingRegressor,0.1388870869185177,0.29061111002630646,"{'learning_rate': 0.16082545749666258, 'max_depth': 6, 'min_samples_leaf': 17, 'max_leaf_nodes': 84, 'max_features': 0.18954314163210803, 'l2_regularization': 0.6415588089449525}",
148,48,kfold_8,HistGradientBoostingRegressor,0.25887208378902826,0.25867816307349933,"{'learning_rate': 0.0010127978518635285, 'max_depth': 7, 'min_samples_leaf': 9, 'max_leaf_nodes': 58, 'max_features': 0.5317311013516122, 'l2_regularization': 0.9038117117566896}",
149,49,kfold_8,HistGradientBoostingRegressor,0.1954307847921668,0.26409406199759233,"{'learning_rate': 0.007625191602278362, 'max_depth': 1, 'min_samples_leaf': 13, 'max_leaf_nodes': 60, 'max_features': 0.13846464806161107, 'l2_regularization': 0.9032127463729067}",
150,50,kfold_8,HistGradientBoostingRegressor,0.04641050869946606,0.05871978813077727,"{'learning_rate': 0.0003292130499050976, 'max_depth': 10, 'min_samples_leaf': 6, 'max_leaf_nodes': 42, 'max_features': 0.14736049489956424, 'l2_regularization': 0.3805551497882472}",
151,51,kfold_8,HistGradientBoostingRegressor,0.692031809449787,0.6657982092721391,"{'learning_rate': 0.008011648920559873, 'max_depth': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 56, 'max_features': 0.7886307671731128, 'l2_regularization': 0.2764706266780193}",
152,52,kfold_8,HistGradientBoostingRegressor,0.7073668385192308,0.6799314241619823,"{'learning_rate': 0.016269655097694735, 'max_depth': 4, 'min_samples_leaf': 2, 'max_leaf_nodes': 69, 'max_features': 0.7160464595835171, 'l2_regularization': 0.47354478094918795}",
153,53,kfold_8,HistGradientBoostingRegressor,0.17495794395470576,0.38243491463948687,"{'learning_rate': 0.05525914973896478, 'max_depth': 1, 'min_samples_leaf': 19, 'max_leaf_nodes': 63, 'max_features': 0.735681492506224, 'l2_regularization': 0.09825437198989884}",
154,54,kfold_8,HistGradientBoostingRegressor,0.6641008710770354,0.6370117366736932,"{'learning_rate': 0.33624877250011637, 'max_depth': 6, 'min_samples_leaf': 1, 'max_leaf_nodes': 57, 'max_features': 0.9072026637046406, 'l2_regularization': 0.3853664605607666}",
155,55,kfold_8,HistGradientBoostingRegressor,0.6793098735457243,0.6057478740232203,"{'learning_rate': 0.014258632747753616, 'max_depth': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 72, 'max_features': 0.5652902813410381, 'l2_regularization': 0.7667799654795675}",
156,56,kfold_8,HistGradientBoostingRegressor,0.3820187522080395,0.3660145064971475,"{'learning_rate': 0.005601188460437821, 'max_depth': 9, 'min_samples_leaf': 10, 'max_leaf_nodes': 88, 'max_features': 0.15843602948955968, 'l2_regularization': 0.9187275424795509}",
157,57,kfold_8,HistGradientBoostingRegressor,0.37232442172558833,0.3400180397865564,"{'learning_rate': 0.0015856889341714815, 'max_depth': 5, 'min_samples_leaf': 9, 'max_leaf_nodes': 84, 'max_features': 0.4293665089361328, 'l2_regularization': 0.36483043680670024}",
158,58,kfold_8,HistGradientBoostingRegressor,0.6411161563707715,0.5489301222939953,"{'learning_rate': 0.007976048791545086, 'max_depth': 4, 'min_samples_leaf': 7, 'max_leaf_nodes': 64, 'max_features': 0.6638201377130416, 'l2_regularization': 0.505116372986719}",
159,59,kfold_8,HistGradientBoostingRegressor,0.018810558249769627,0.1053383748891571,"{'learning_rate': 0.00046354904389305705, 'max_depth': 7, 'min_samples_leaf': 18, 'max_leaf_nodes': 94, 'max_features': 0.8278918616447795, 'l2_regularization': 0.7155357289242668}",
160,60,kfold_8,HistGradientBoostingRegressor,0.6212296334990431,0.667380704889927,"{'learning_rate': 0.2983264892414454, 'max_depth': 1, 'min_samples_leaf': 1, 'max_leaf_nodes': 67, 'max_features': 0.5828885907237786, 'l2_regularization': 0.3007986007836518}",
161,61,kfold_8,HistGradientBoostingRegressor,0.6969848300934984,0.6563816998472303,"{'learning_rate': 0.01065078485099159, 'max_depth': 4, 'min_samples_leaf': 4, 'max_leaf_nodes': 92, 'max_features': 0.696306841804919, 'l2_regularization': 0.3934184765771358}",
162,62,kfold_8,HistGradientBoostingRegressor,0.6871287668018692,0.6725949082852987,"{'learning_rate': 0.006788027381137466, 'max_depth': 5, 'min_samples_leaf': 3, 'max_leaf_nodes': 69, 'max_features': 0.9331250540416406, 'l2_regularization': 0.510740457707501}",
163,63,kfold_8,HistGradientBoostingRegressor,0.008541352920900747,0.03877493314148017,"{'learning_rate': 0.0008743542686147543, 'max_depth': 7, 'min_samples_leaf': 19, 'max_leaf_nodes': 61, 'max_features': 0.22562976903186138, 'l2_regularization': 0.9311641885970314}",
164,64,kfold_8,HistGradientBoostingRegressor,0.39045784494247493,0.40496257684065895,"{'learning_rate': 0.011558078882562208, 'max_depth': 7, 'min_samples_leaf': 11, 'max_leaf_nodes': 39, 'max_features': 0.12269813187949606, 'l2_regularization': 0.0962001773249429}",
165,65,kfold_8,HistGradientBoostingRegressor,0.7010961528263384,0.6807899774363433,"{'learning_rate': 0.01038881877423786, 'max_depth': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 86, 'max_features': 0.7146071555935336, 'l2_regularization': 0.27396106860016856}",
166,66,kfold_8,HistGradientBoostingRegressor,0.19260746304483434,0.18093985114804123,"{'learning_rate': 0.0004901092278014209, 'max_depth': 4, 'min_samples_leaf': 3, 'max_leaf_nodes': 97, 'max_features': 0.8445441953229863, 'l2_regularization': 0.25988627529195873}",
167,67,kfold_8,HistGradientBoostingRegressor,0.6749952469908829,0.6229396273429566,"{'learning_rate': 0.003937593504557753, 'max_depth': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 86, 'max_features': 0.7040851990252244, 'l2_regularization': 0.2409104071455234}",
168,68,kfold_8,HistGradientBoostingRegressor,0.03711803732199559,0.05117951126249565,"{'learning_rate': 0.00067393444066909, 'max_depth': 1, 'min_samples_leaf': 9, 'max_leaf_nodes': 24, 'max_features': 0.15536157540357476, 'l2_regularization': 0.36319530946913725}",
169,69,kfold_8,HistGradientBoostingRegressor,0.6957293683198408,0.648579074654813,"{'learning_rate': 0.3936924370847595, 'max_depth': 3, 'min_samples_leaf': 1, 'max_leaf_nodes': 70, 'max_features': 0.9181243171469853, 'l2_regularization': 0.32425152651561173}",
170,70,kfold_8,HistGradientBoostingRegressor,0.39427911940060534,0.4644493148887051,"{'learning_rate': 0.21380498052792848, 'max_depth': 9, 'min_samples_leaf': 11, 'max_leaf_nodes': 34, 'max_features': 0.49070379201246306, 'l2_regularization': 0.7382686740320359}",
171,71,kfold_8,HistGradientBoostingRegressor,0.26745057688460383,0.24819024184314287,"{'learning_rate': 0.0026050189436227847, 'max_depth': 2, 'min_samples_leaf': 4, 'max_leaf_nodes': 74, 'max_features': 0.16868952508005336, 'l2_regularization': 0.11720606843973069}",
172,72,kfold_8,HistGradientBoostingRegressor,0.49878822808152523,0.6098003423138327,"{'learning_rate': 0.4864173133662446, 'max_depth': 4, 'min_samples_leaf': 9, 'max_leaf_nodes': 62, 'max_features': 0.4524494935876375, 'l2_regularization': 0.5212709962876245}",
173,73,kfold_8,HistGradientBoostingRegressor,0.6522865897719373,0.5453069665350945,"{'learning_rate': 0.029246873403620477, 'max_depth': 7, 'min_samples_leaf': 1, 'max_leaf_nodes': 75, 'max_features': 0.4518922214080122, 'l2_regularization': 0.1434524922798047}",
174,74,kfold_8,HistGradientBoostingRegressor,0.1900656336338611,0.32496070335054894,"{'learning_rate': 0.028114392672080414, 'max_depth': 7, 'min_samples_leaf': 16, 'max_leaf_nodes': 10, 'max_features': 0.22844156584641057, 'l2_regularization': 0.9315142849971587}",
175,75,kfold_8,HistGradientBoostingRegressor,0.653680902650432,0.6130890173665564,"{'learning_rate': 0.02077424322951674, 'max_depth': 7, 'min_samples_leaf': 1, 'max_leaf_nodes': 85, 'max_features': 0.9678997764695417, 'l2_regularization': 0.5150177126475524}",
176,76,kfold_8,HistGradientBoostingRegressor,0.7080564718551734,0.6810688688566878,"{'learning_rate': 0.020914494592019075, 'max_depth': 4, 'min_samples_leaf': 1, 'max_leaf_nodes': 61, 'max_features': 0.6865527098571597, 'l2_regularization': 0.4559678867041453}",
177,77,kfold_8,HistGradientBoostingRegressor,0.6566826473255094,0.5833393294814219,"{'learning_rate': 0.01766284043588901, 'max_depth': 2, 'min_samples_leaf': 3, 'max_leaf_nodes': 54, 'max_features': 0.525637945233903, 'l2_regularization': 0.5141325794482432}",
178,78,kfold_8,HistGradientBoostingRegressor,0.49663386745121696,0.6654721506809345,"{'learning_rate': 0.3142949304325642, 'max_depth': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 67, 'max_features': 0.7325641654374699, 'l2_regularization': 0.004891232238269955}",
179,79,kfold_8,HistGradientBoostingRegressor,0.002161934056557402,0.3439121973761119,"{'learning_rate': 0.49628794564408735, 'max_depth': 1, 'min_samples_leaf': 20, 'max_leaf_nodes': 68, 'max_features': 0.2933835524602585, 'l2_regularization': 0.6334403957355559}",
180,80,kfold_8,HistGradientBoostingRegressor,0.68073610604454,0.6204270910695338,"{'learning_rate': 0.04458069906469945, 'max_depth': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 64, 'max_features': 0.5199424669001388, 'l2_regularization': 0.3479702532258244}",
181,81,kfold_8,HistGradientBoostingRegressor,0.5634151691073076,0.47282715068384984,"{'learning_rate': 0.004773121122460205, 'max_depth': 3, 'min_samples_leaf': 1, 'max_leaf_nodes': 73, 'max_features': 0.5189901959036892, 'l2_regularization': 0.6122576197989503}",
182,82,kfold_8,HistGradientBoostingRegressor,0.5642963743492933,0.5158285446575075,"{'learning_rate': 0.0064246395873000135, 'max_depth': 2, 'min_samples_leaf': 1, 'max_leaf_nodes': 79, 'max_features': 0.9548534899456559, 'l2_regularization': 0.5965309186260705}",
183,83,kfold_8,HistGradientBoostingRegressor,0.19641681578549008,0.36122455600742687,"{'learning_rate': 0.4030310696980355, 'max_depth': 4, 'min_samples_leaf': 15, 'max_leaf_nodes': 20, 'max_features': 0.17999686811513424, 'l2_regularization': 0.005874785476772337}",
184,84,kfold_8,HistGradientBoostingRegressor,0.6842196832749953,0.7027867535838863,"{'learning_rate': 0.021119565431312944, 'max_depth': 5, 'min_samples_leaf': 3, 'max_leaf_nodes': 50, 'max_features': 0.7823028545732588, 'l2_regularization': 0.5147952672744196}",
185,85,kfold_8,HistGradientBoostingRegressor,0.6984037734857909,0.6755033597606135,"{'learning_rate': 0.0642126387746606, 'max_depth': 3, 'min_samples_leaf': 4, 'max_leaf_nodes': 84, 'max_features': 0.9527761304808953, 'l2_regularization': 0.4483059512763349}",
186,86,kfold_8,HistGradientBoostingRegressor,0.7056748923966258,0.6915790997603104,"{'learning_rate': 0.02264553367001231, 'max_depth': 4, 'min_samples_leaf': 2, 'max_leaf_nodes': 84, 'max_features': 0.9609825523948562, 'l2_regularization': 0.2897494321514781}",
187,87,kfold_8,HistGradientBoostingRegressor,0.5302867741767773,0.6549322749646945,"{'learning_rate': 0.035542340696030315, 'max_depth': 3, 'min_samples_leaf': 8, 'max_leaf_nodes': 95, 'max_features': 0.8049000548015688, 'l2_regularization': 0.16472887791233384}",
188,88,kfold_8,HistGradientBoostingRegressor,0.5982812866637732,0.5056840584432349,"{'learning_rate': 0.10381671323443233, 'max_depth': 9, 'min_samples_leaf': 2, 'max_leaf_nodes': 10, 'max_features': 0.19790960745237787, 'l2_regularization': 0.07280190141736587}",
189,89,kfold_8,HistGradientBoostingRegressor,0.07171937403848183,0.16694968502534446,"{'learning_rate': 0.00473450764997066, 'max_depth': 4, 'min_samples_leaf': 19, 'max_leaf_nodes': 42, 'max_features': 0.10996363981263113, 'l2_regularization': 0.2471925948386856}",
190,90,kfold_8,HistGradientBoostingRegressor,0.41592644340719565,0.4869463751962908,"{'learning_rate': 0.3005837380127285, 'max_depth': 7, 'min_samples_leaf': 12, 'max_leaf_nodes': 84, 'max_features': 0.9410711006868063, 'l2_regularization': 0.3216452821032273}",
191,91,kfold_8,HistGradientBoostingRegressor,0.7024083640243087,0.6532858305248954,"{'learning_rate': 0.016945665691857903, 'max_depth': 3, 'min_samples_leaf': 1, 'max_leaf_nodes': 59, 'max_features': 0.8284281191638581, 'l2_regularization': 0.3204350098675135}",
192,92,kfold_8,HistGradientBoostingRegressor,0.5073626651590133,0.4688400905783636,"{'learning_rate': 0.011676129156512637, 'max_depth': 1, 'min_samples_leaf': 4, 'max_leaf_nodes': 62, 'max_features': 0.9961918851041363, 'l2_regularization': 0.30722053323248805}",
193,93,kfold_8,HistGradientBoostingRegressor,0.604002439798113,0.5300720030283712,"{'learning_rate': 0.006519904472284132, 'max_depth': 3, 'min_samples_leaf': 1, 'max_leaf_nodes': 59, 'max_features': 0.6276170108138767, 'l2_regularization': 0.4207078666353173}",
194,94,kfold_8,HistGradientBoostingRegressor,0.07591194361717946,0.18422024916203728,"{'learning_rate': 0.005233392260344988, 'max_depth': 7, 'min_samples_leaf': 18, 'max_leaf_nodes': 70, 'max_features': 0.2576140552215314, 'l2_regularization': 0.0049623892205913345}",
195,95,kfold_8,HistGradientBoostingRegressor,0.005591514733244485,0.06594039546606822,"{'learning_rate': 0.0005993879502581793, 'max_depth': 7, 'min_samples_leaf': 20, 'max_leaf_nodes': 10, 'max_features': 0.589180858178331, 'l2_regularization': 0.2596027657815371}",
196,96,kfold_8,HistGradientBoostingRegressor,0.6710272212901232,0.6548350823543904,"{'learning_rate': 0.03855266148995392, 'max_depth': 4, 'min_samples_leaf': 6, 'max_leaf_nodes': 63, 'max_features': 0.9735820852871289, 'l2_regularization': 0.11831459769230018}",
197,97,kfold_8,HistGradientBoostingRegressor,0.643139968908645,0.6513849796405768,"{'learning_rate': 0.2619604607343922, 'max_depth': 4, 'min_samples_leaf': 4, 'max_leaf_nodes': 40, 'max_features': 0.6125971989958119, 'l2_regularization': 0.3897138759961981}",
