,n,CV_mode,Model,R2_val,R2_test,Parameters,object
108,8,kfold_8,XGBRegressor,-2.2969902081458478,-0.0025900748814686736,"{'learning_rate': 0.00015090463292616896, 'max_depth': 4, 'max_leaves': 33, 'min_child_weight': 2, 'reg_alpha': 6.516090593382022, 'reg_lambda': 3.5521407258530566e-07, 'subsample': 0.5833666609919419, 'colsample_bytree': 0.7720102489463834}",
109,9,kfold_8,XGBRegressor,-1.1451058978138653,0.4315210885726668,"{'learning_rate': 0.14942999519361905, 'max_depth': 16, 'max_leaves': 2, 'min_child_weight': 4, 'reg_alpha': 0.5925504033171057, 'reg_lambda': 1.2212758599839648, 'subsample': 0.6092410733269833, 'colsample_bytree': 0.5485216619520316}",
110,10,kfold_8,XGBRegressor,-0.9459132867225312,0.652283496031923,"{'learning_rate': 0.3406846863681491, 'max_depth': 10, 'max_leaves': 8, 'min_child_weight': 4, 'reg_alpha': 2.047870297527271e-08, 'reg_lambda': 0.0033236552425929553, 'subsample': 0.5104089473037909, 'colsample_bytree': 0.866468426840364}",
111,11,kfold_8,XGBRegressor,-1.150657478386455,0.5337292481581346,"{'learning_rate': 0.029927905522395357, 'max_depth': 9, 'max_leaves': 14, 'min_child_weight': 2, 'reg_alpha': 1.0805959588519999e-07, 'reg_lambda': 1.4882298979351165e-05, 'subsample': 0.556076893202225, 'colsample_bytree': 0.6393258435915521}",
112,12,kfold_8,XGBRegressor,-0.8820390826517737,0.626335039375926,"{'learning_rate': 0.16844309169201646, 'max_depth': 9, 'max_leaves': 6, 'min_child_weight': 6, 'reg_alpha': 8.268590904626109e-07, 'reg_lambda': 0.19801448402086605, 'subsample': 0.554637488509151, 'colsample_bytree': 0.8549670129415634}",
113,13,kfold_8,XGBRegressor,-1.766012724501533,0.2683292628391519,"{'learning_rate': 0.006003575270940055, 'max_depth': 16, 'max_leaves': 15, 'min_child_weight': 8, 'reg_alpha': 2.753599586865853e-05, 'reg_lambda': 0.023914449729609967, 'subsample': 0.5861783594224963, 'colsample_bytree': 0.8913796953817147}",
114,14,kfold_8,XGBRegressor,-1.8411222508961924,0.17892988490657824,"{'learning_rate': 0.019450670886945465, 'max_depth': 1, 'max_leaves': 18, 'min_child_weight': 4, 'reg_alpha': 6.228430741379707e-05, 'reg_lambda': 3.290156052406154, 'subsample': 0.5667214414144056, 'colsample_bytree': 0.6565122231720146}",
115,15,kfold_8,XGBRegressor,-0.8758377176076914,0.5893058778654887,"{'learning_rate': 0.05601455852410231, 'max_depth': 5, 'max_leaves': 8, 'min_child_weight': 6, 'reg_alpha': 7.558219136982538e-07, 'reg_lambda': 5.65549698490319, 'subsample': 0.6076192257643485, 'colsample_bytree': 0.9074886429720316}",
116,16,kfold_8,XGBRegressor,-1.9538708127486266,0.14342040455058425,"{'learning_rate': 0.0029372678504540886, 'max_depth': 4, 'max_leaves': 4, 'min_child_weight': 3, 'reg_alpha': 5.634334279627428e-07, 'reg_lambda': 0.6833052125022979, 'subsample': 0.696717217893762, 'colsample_bytree': 0.9448104539498134}",
117,17,kfold_8,XGBRegressor,-0.9653813664064491,0.6449383914252242,"{'learning_rate': 0.3486049911910013, 'max_depth': 10, 'max_leaves': 15, 'min_child_weight': 8, 'reg_alpha': 0.0038320813878078494, 'reg_lambda': 4.350687056717098, 'subsample': 0.8212242753874256, 'colsample_bytree': 0.97790781222328}",
118,18,kfold_8,XGBRegressor,-1.3136543970747083,0.3980322714076985,"{'learning_rate': 0.010788011813012624, 'max_depth': 6, 'max_leaves': 6, 'min_child_weight': 2, 'reg_alpha': 1.3368835744900951e-08, 'reg_lambda': 0.26921647638166796, 'subsample': 0.597815358659836, 'colsample_bytree': 0.7276459176181839}",
119,19,kfold_8,XGBRegressor,-0.9611333673374163,0.6064722024761771,"{'learning_rate': 0.16768232056832438, 'max_depth': 9, 'max_leaves': 33, 'min_child_weight': 8, 'reg_alpha': 2.515668944274095e-07, 'reg_lambda': 0.019850310178574176, 'subsample': 0.6835337096846743, 'colsample_bytree': 0.8683771050721878}",
120,20,kfold_8,XGBRegressor,-0.7822877260976303,0.6201619033927763,"{'learning_rate': 0.04339817787902543, 'max_depth': 21, 'max_leaves': 10, 'min_child_weight': 1, 'reg_alpha': 4.398781930676201e-06, 'reg_lambda': 0.029923982119951304, 'subsample': 0.7396467760222288, 'colsample_bytree': 0.67102604039677}",
121,21,kfold_8,XGBRegressor,-1.1206562901061659,0.5119560360694737,"{'learning_rate': 0.041389702022583616, 'max_depth': 21, 'max_leaves': 5, 'min_child_weight': 5, 'reg_alpha': 1.118546014840225e-07, 'reg_lambda': 0.09358654271686045, 'subsample': 0.7827342075327295, 'colsample_bytree': 0.6174353256617297}",
122,22,kfold_8,XGBRegressor,-0.8840762035849998,0.5979325959787019,"{'learning_rate': 0.026205160539111247, 'max_depth': 22, 'max_leaves': 18, 'min_child_weight': 1, 'reg_alpha': 1.081229679420835e-06, 'reg_lambda': 0.7138606512333042, 'subsample': 0.6766894790087267, 'colsample_bytree': 0.6852098681264159}",
123,23,kfold_8,XGBRegressor,-1.1000661922444674,0.5615743677501949,"{'learning_rate': 0.04085111298439652, 'max_depth': 35, 'max_leaves': 20, 'min_child_weight': 2, 'reg_alpha': 0.0003301205065623057, 'reg_lambda': 0.010197352437748854, 'subsample': 0.8466412306675422, 'colsample_bytree': 0.5891544666241655}",
124,24,kfold_8,XGBRegressor,-1.331029552367042,0.39127845484283463,"{'learning_rate': 0.045866563133152724, 'max_depth': 11, 'max_leaves': 3, 'min_child_weight': 1, 'reg_alpha': 6.152252434017279e-06, 'reg_lambda': 0.003217003020565909, 'subsample': 0.7908142920749037, 'colsample_bytree': 0.6125378665021278}",
125,25,kfold_8,XGBRegressor,-0.7620099330939264,0.6983592662382874,"{'learning_rate': 0.20355003311612999, 'max_depth': 24, 'max_leaves': 17, 'min_child_weight': 4, 'reg_alpha': 7.709037256406495e-05, 'reg_lambda': 6.923536939458333e-05, 'subsample': 0.7204658016706039, 'colsample_bytree': 0.6992981639041104}",
126,26,kfold_8,XGBRegressor,-0.8403767358546294,0.7066776837674691,"{'learning_rate': 0.4586135656505338, 'max_depth': 34, 'max_leaves': 19, 'min_child_weight': 2, 'reg_alpha': 7.543091488210508e-06, 'reg_lambda': 3.322367300947415e-08, 'subsample': 0.7051323956826809, 'colsample_bytree': 0.6247337978204548}",
127,27,kfold_8,XGBRegressor,-0.7899100831477753,0.6701337093175551,"{'learning_rate': 0.03686852559218873, 'max_depth': 23, 'max_leaves': 22, 'min_child_weight': 3, 'reg_alpha': 0.0057208790459826984, 'reg_lambda': 2.642076334610939e-05, 'subsample': 0.7582597849011989, 'colsample_bytree': 0.7852947745852986}",
128,28,kfold_8,XGBRegressor,-0.8147433208812336,0.6163493075694235,"{'learning_rate': 0.09933746303562582, 'max_depth': 20, 'max_leaves': 4, 'min_child_weight': 1, 'reg_alpha': 0.0004229087655289072, 'reg_lambda': 6.754532160976088e-05, 'subsample': 0.6477322043804009, 'colsample_bytree': 0.7520812817180191}",
129,29,kfold_8,XGBRegressor,-1.2404851006561786,0.5687332915017267,"{'learning_rate': 0.1051473088391052, 'max_depth': 20, 'max_leaves': 17, 'min_child_weight': 9, 'reg_alpha': 0.001195033968662314, 'reg_lambda': 0.00013363518106775766, 'subsample': 0.607638000377499, 'colsample_bytree': 0.6117318932128242}",
130,30,kfold_8,XGBRegressor,-0.8840364317768262,0.718453682449662,"{'learning_rate': 0.4083690344133033, 'max_depth': 36, 'max_leaves': 12, 'min_child_weight': 6, 'reg_alpha': 1.0802978653676174e-06, 'reg_lambda': 0.0006252705185440622, 'subsample': 0.6851570193655693, 'colsample_bytree': 0.650643125141833}",
131,31,kfold_8,XGBRegressor,-0.7977312574821144,0.7041667980024928,"{'learning_rate': 0.07868752889630741, 'max_depth': 12, 'max_leaves': 18, 'min_child_weight': 3, 'reg_alpha': 0.008718229585525629, 'reg_lambda': 9.1294543875008e-05, 'subsample': 0.8655102840350353, 'colsample_bytree': 0.8095247395293468}",
132,32,kfold_8,XGBRegressor,-0.8868669212127895,0.6238475290191255,"{'learning_rate': 0.022195041161454477, 'max_depth': 28, 'max_leaves': 25, 'min_child_weight': 2, 'reg_alpha': 0.18563251498426084, 'reg_lambda': 2.635054304813447e-05, 'subsample': 0.6789622163073377, 'colsample_bytree': 0.7221374563874937}",
133,33,kfold_8,XGBRegressor,-0.8100145656465461,0.6311996254034751,"{'learning_rate': 0.07485455296440412, 'max_depth': 14, 'max_leaves': 7, 'min_child_weight': 1, 'reg_alpha': 3.161316611836169e-07, 'reg_lambda': 0.0004895754898327947, 'subsample': 0.5088791798755875, 'colsample_bytree': 0.728059068098973}",
134,34,kfold_8,XGBRegressor,-0.8908499806335528,0.616899458217777,"{'learning_rate': 0.020350791413027383, 'max_depth': 25, 'max_leaves': 22, 'min_child_weight': 5, 'reg_alpha': 2.1801455106804503e-05, 'reg_lambda': 1.6216206675313105e-07, 'subsample': 0.8280857273080163, 'colsample_bytree': 0.7593323945855343}",
135,35,kfold_8,XGBRegressor,-0.953354433617299,0.6994952414406902,"{'learning_rate': 0.12615735680799553, 'max_depth': 25, 'max_leaves': 11, 'min_child_weight': 6, 'reg_alpha': 0.00045777821199297677, 'reg_lambda': 5.693827709544217e-05, 'subsample': 0.8416825273427405, 'colsample_bytree': 0.6265100420150557}",
136,36,kfold_8,XGBRegressor,-0.8832829469035813,0.677005083414119,"{'learning_rate': 0.38516571535524863, 'max_depth': 28, 'max_leaves': 24, 'min_child_weight': 4, 'reg_alpha': 0.00019950213118716047, 'reg_lambda': 1.8700454394083257e-05, 'subsample': 0.7483642870950854, 'colsample_bytree': 0.7204327649303581}",
137,37,kfold_8,XGBRegressor,-0.8956635557830617,0.5728903107236987,"{'learning_rate': 0.05129022549073663, 'max_depth': 2, 'max_leaves': 4, 'min_child_weight': 1, 'reg_alpha': 2.2291357417938426e-08, 'reg_lambda': 0.000357777753930237, 'subsample': 0.6077929431886281, 'colsample_bytree': 0.7237570400441636}",
138,38,kfold_8,XGBRegressor,-1.1636803911755824,0.43785548336456603,"{'learning_rate': 0.229573226706198, 'max_depth': 25, 'max_leaves': 2, 'min_child_weight': 2, 'reg_alpha': 0.00031097294987322523, 'reg_lambda': 7.6977870335728555, 'subsample': 0.7080600373855732, 'colsample_bytree': 0.6365832721573951}",
139,39,kfold_8,XGBRegressor,-1.3971674373960412,0.381510002150546,"{'learning_rate': 0.007061568823358974, 'max_depth': 23, 'max_leaves': 37, 'min_child_weight': 5, 'reg_alpha': 0.0005408256271461235, 'reg_lambda': 7.894510588708931e-05, 'subsample': 0.7046325765201595, 'colsample_bytree': 0.9771501172473236}",
140,40,kfold_8,XGBRegressor,-0.8517644416305488,0.7376819808166617,"{'learning_rate': 0.4946371284656018, 'max_depth': 17, 'max_leaves': 20, 'min_child_weight': 4, 'reg_alpha': 5.603505637694431e-05, 'reg_lambda': 0.022516350025107042, 'subsample': 0.6260821028032331, 'colsample_bytree': 0.6648542427309609}",
141,41,kfold_8,XGBRegressor,-0.7988948199124192,0.6712265754751368,"{'learning_rate': 0.14253569138167405, 'max_depth': 8, 'max_leaves': 19, 'min_child_weight': 3, 'reg_alpha': 0.0011699839065856719, 'reg_lambda': 6.724048491211587e-05, 'subsample': 0.9592348078499526, 'colsample_bytree': 0.7991925256762628}",
142,42,kfold_8,XGBRegressor,-1.133204803831159,0.4948810714744287,"{'learning_rate': 0.018105092118021894, 'max_depth': 13, 'max_leaves': 9, 'min_child_weight': 4, 'reg_alpha': 3.6645350339751777, 'reg_lambda': 0.00016148526805472257, 'subsample': 0.8832718663641859, 'colsample_bytree': 0.7411373343266973}",
143,43,kfold_8,XGBRegressor,-0.9716479224571798,0.5742214063720408,"{'learning_rate': 0.016659997152517602, 'max_depth': 19, 'max_leaves': 22, 'min_child_weight': 1, 'reg_alpha': 0.0002315689064929356, 'reg_lambda': 0.011385152320003599, 'subsample': 0.8240290477621319, 'colsample_bytree': 0.8629554427567511}",
144,44,kfold_8,XGBRegressor,-0.7001748019224745,0.670508022446976,"{'learning_rate': 0.23486747821960408, 'max_depth': 19, 'max_leaves': 8, 'min_child_weight': 2, 'reg_alpha': 1.5489464487004472e-06, 'reg_lambda': 0.05994235998605993, 'subsample': 0.7595126399457487, 'colsample_bytree': 0.7910177222883251}",
145,45,kfold_8,XGBRegressor,-1.0697006068932797,0.6048502854880081,"{'learning_rate': 0.07742702782959879, 'max_depth': 23, 'max_leaves': 14, 'min_child_weight': 2, 'reg_alpha': 2.0080005788417287e-06, 'reg_lambda': 0.00029761483501141524, 'subsample': 0.7875355726911069, 'colsample_bytree': 0.643255233398382}",
146,46,kfold_8,XGBRegressor,-0.8479424658428997,0.592045952961637,"{'learning_rate': 0.04340786852936794, 'max_depth': 10, 'max_leaves': 8, 'min_child_weight': 2, 'reg_alpha': 1.0729493557750193e-08, 'reg_lambda': 4.281648066526053, 'subsample': 0.9217714856967395, 'colsample_bytree': 0.6864846683202523}",
147,47,kfold_8,XGBRegressor,-0.7649344933474056,0.6585461606738643,"{'learning_rate': 0.04213627559263298, 'max_depth': 17, 'max_leaves': 21, 'min_child_weight': 5, 'reg_alpha': 3.5174598433760957e-06, 'reg_lambda': 3.851978770001621e-05, 'subsample': 0.6994428181325495, 'colsample_bytree': 0.7894660485734131}",
148,48,kfold_8,XGBRegressor,-1.2687390733072161,0.43805321585045764,"{'learning_rate': 0.008702566294496282, 'max_depth': 20, 'max_leaves': 24, 'min_child_weight': 4, 'reg_alpha': 3.1470901783076036e-07, 'reg_lambda': 0.00016788718597045277, 'subsample': 0.6604374783358081, 'colsample_bytree': 0.7917958156027896}",
149,49,kfold_8,XGBRegressor,-0.7092072465841411,0.6874229463899244,"{'learning_rate': 0.1504432990747966, 'max_depth': 16, 'max_leaves': 8, 'min_child_weight': 3, 'reg_alpha': 3.328284718312223e-06, 'reg_lambda': 0.051295558190631384, 'subsample': 0.7789561647511771, 'colsample_bytree': 0.7875028908002586}",
150,0,kfold_8,KNeighborsRegressor,-2.1383388474830745,0.07094939391934563,"{'n_neighbors': 31, 'weights': 'uniform', 'leaf_size': 86, 'p': 1}",
151,1,kfold_8,KNeighborsRegressor,-1.9349017191010662,0.14104319971205959,"{'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 28, 'p': 1}",
152,2,kfold_8,KNeighborsRegressor,-1.978874883873335,-0.022530265951326234,"{'n_neighbors': 2, 'weights': 'uniform', 'leaf_size': 78, 'p': 2}",
153,3,kfold_8,KNeighborsRegressor,-2.072156770706715,0.0633928150230273,"{'n_neighbors': 6, 'weights': 'uniform', 'leaf_size': 88, 'p': 2}",
154,4,kfold_8,KNeighborsRegressor,-2.233810850249254,0.02797737674959533,"{'n_neighbors': 36, 'weights': 'uniform', 'leaf_size': 89, 'p': 2}",
155,5,kfold_8,KNeighborsRegressor,-2.072156770706715,0.0633928150230273,"{'n_neighbors': 6, 'weights': 'uniform', 'leaf_size': 84, 'p': 2}",
156,6,kfold_8,KNeighborsRegressor,-2.215450925134832,0.03121695830007576,"{'n_neighbors': 33, 'weights': 'uniform', 'leaf_size': 75, 'p': 2}",
157,7,kfold_8,KNeighborsRegressor,-1.9349017191010662,0.14104319971205959,"{'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 73, 'p': 1}",
158,8,kfold_8,KNeighborsRegressor,-2.0587334479788026,0.0850163599286492,"{'n_neighbors': 34, 'weights': 'distance', 'leaf_size': 33, 'p': 2}",
159,9,kfold_8,KNeighborsRegressor,-1.6376758914160732,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 53, 'p': 1}",
160,10,kfold_8,KNeighborsRegressor,-2.078240617580489,0.07987277732480336,"{'n_neighbors': 2, 'weights': 'distance', 'leaf_size': 54, 'p': 1}",
161,11,kfold_8,KNeighborsRegressor,-1.8847467693795301,0.15098360765936203,"{'n_neighbors': 25, 'weights': 'distance', 'leaf_size': 26, 'p': 1}",
162,12,kfold_8,KNeighborsRegressor,-1.8210394764149629,0.17232437939095047,"{'n_neighbors': 18, 'weights': 'distance', 'leaf_size': 42, 'p': 1}",
163,13,kfold_8,KNeighborsRegressor,-1.776521563165649,0.1531312618050108,"{'n_neighbors': 5, 'weights': 'uniform', 'leaf_size': 28, 'p': 1}",
164,14,kfold_8,KNeighborsRegressor,-1.7748921524485168,0.1579176392397793,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 40, 'p': 1}",
165,15,kfold_8,KNeighborsRegressor,-2.0277802519619303,0.11028337308152869,"{'n_neighbors': 18, 'weights': 'uniform', 'leaf_size': 50, 'p': 1}",
166,16,kfold_8,KNeighborsRegressor,-1.7278900364288479,0.19311072566019105,"{'n_neighbors': 13, 'weights': 'distance', 'leaf_size': 97, 'p': 1}",
167,17,kfold_8,KNeighborsRegressor,-1.7093772589252465,0.20116528906244047,"{'n_neighbors': 6, 'weights': 'distance', 'leaf_size': 95, 'p': 1}",
168,18,kfold_8,KNeighborsRegressor,-2.641560630433071,-0.14038561311014286,"{'n_neighbors': 1, 'weights': 'distance', 'leaf_size': 78, 'p': 1}",
169,19,kfold_8,KNeighborsRegressor,-1.8548860966730922,0.1455585555926473,"{'n_neighbors': 12, 'weights': 'uniform', 'leaf_size': 98, 'p': 1}",
170,20,kfold_8,KNeighborsRegressor,-1.9982504608000244,0.08900513490347584,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 64, 'p': 2}",
171,21,kfold_8,KNeighborsRegressor,-1.8210394764149629,0.17232437939095047,"{'n_neighbors': 18, 'weights': 'distance', 'leaf_size': 90, 'p': 1}",
172,22,kfold_8,KNeighborsRegressor,-1.6376758914160732,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 91, 'p': 1}",
173,23,kfold_8,KNeighborsRegressor,-1.9552003897144312,0.0660256653068706,"{'n_neighbors': 3, 'weights': 'distance', 'leaf_size': 99, 'p': 2}",
174,24,kfold_8,KNeighborsRegressor,-2.2460388098876156,0.04312162408212683,"{'n_neighbors': 47, 'weights': 'uniform', 'leaf_size': 42, 'p': 1}",
175,25,kfold_8,KNeighborsRegressor,-1.6884432877603495,0.19034640172373962,"{'n_neighbors': 14, 'weights': 'distance', 'leaf_size': 68, 'p': 1}",
176,26,kfold_8,KNeighborsRegressor,-1.762022244800105,0.18169181680678914,"{'n_neighbors': 16, 'weights': 'distance', 'leaf_size': 67, 'p': 1}",
177,27,kfold_8,KNeighborsRegressor,-1.7278900364288479,0.19311072566019105,"{'n_neighbors': 13, 'weights': 'distance', 'leaf_size': 57, 'p': 1}",
178,28,kfold_8,KNeighborsRegressor,-2.02398573227251,0.08543225487104822,"{'n_neighbors': 28, 'weights': 'distance', 'leaf_size': 98, 'p': 2}",
179,29,kfold_8,KNeighborsRegressor,-2.641560630433071,-0.14038561311014286,"{'n_neighbors': 1, 'weights': 'uniform', 'leaf_size': 73, 'p': 1}",
180,30,kfold_8,KNeighborsRegressor,-2.2591932397482135,0.02548591553142776,"{'n_neighbors': 39, 'weights': 'uniform', 'leaf_size': 20, 'p': 2}",
181,31,kfold_8,KNeighborsRegressor,-1.7413473776073647,0.17977093487580487,"{'n_neighbors': 4, 'weights': 'distance', 'leaf_size': 93, 'p': 1}",
182,32,kfold_8,KNeighborsRegressor,-1.9552003897144312,0.0660256653068706,"{'n_neighbors': 3, 'weights': 'distance', 'leaf_size': 50, 'p': 2}",
183,33,kfold_8,KNeighborsRegressor,-2.078240617580489,0.07987277732480336,"{'n_neighbors': 2, 'weights': 'distance', 'leaf_size': 98, 'p': 1}",
184,34,kfold_8,KNeighborsRegressor,-1.7278900364288479,0.19311072566019105,"{'n_neighbors': 13, 'weights': 'distance', 'leaf_size': 78, 'p': 1}",
185,35,kfold_8,KNeighborsRegressor,-2.063418142689006,0.11087898054918144,"{'n_neighbors': 50, 'weights': 'distance', 'leaf_size': 95, 'p': 1}",
186,36,kfold_8,KNeighborsRegressor,-1.7100676302012523,0.19601765599958187,"{'n_neighbors': 12, 'weights': 'distance', 'leaf_size': 84, 'p': 1}",
187,37,kfold_8,KNeighborsRegressor,-2.641560630433071,-0.14038561311014286,"{'n_neighbors': 1, 'weights': 'distance', 'leaf_size': 14, 'p': 1}",
188,38,kfold_8,KNeighborsRegressor,-1.7100676302012523,0.19601765599958187,"{'n_neighbors': 12, 'weights': 'distance', 'leaf_size': 50, 'p': 1}",
189,39,kfold_8,KNeighborsRegressor,-1.638888820267125,0.20724128529550478,"{'n_neighbors': 8, 'weights': 'distance', 'leaf_size': 65, 'p': 1}",
190,40,kfold_8,KNeighborsRegressor,-2.100690427072436,0.0804567531143685,"{'n_neighbors': 26, 'weights': 'uniform', 'leaf_size': 78, 'p': 1}",
191,41,kfold_8,KNeighborsRegressor,-1.638888820267125,0.20724128529550478,"{'n_neighbors': 8, 'weights': 'distance', 'leaf_size': 59, 'p': 1}",
192,42,kfold_8,KNeighborsRegressor,-1.7093772589252465,0.20116528906244047,"{'n_neighbors': 6, 'weights': 'distance', 'leaf_size': 61, 'p': 1}",
193,43,kfold_8,KNeighborsRegressor,-1.638888820267125,0.20724128529550478,"{'n_neighbors': 8, 'weights': 'distance', 'leaf_size': 61, 'p': 1}",
194,44,kfold_8,KNeighborsRegressor,-1.8592916075231611,0.13912347246347057,"{'n_neighbors': 3, 'weights': 'distance', 'leaf_size': 45, 'p': 1}",
195,45,kfold_8,KNeighborsRegressor,-2.1369071028909126,0.02575560795183629,"{'n_neighbors': 23, 'weights': 'uniform', 'leaf_size': 43, 'p': 2}",
196,46,kfold_8,KNeighborsRegressor,-2.15367717255242,0.07538557262741641,"{'n_neighbors': 49, 'weights': 'distance', 'leaf_size': 43, 'p': 2}",
197,47,kfold_8,KNeighborsRegressor,-1.6512722581691555,0.19140358223557352,"{'n_neighbors': 5, 'weights': 'distance', 'leaf_size': 57, 'p': 1}",
198,48,kfold_8,KNeighborsRegressor,-1.6376758914160732,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 65, 'p': 1}",
199,49,kfold_8,KNeighborsRegressor,-2.0229897615179184,0.11953359665365315,"{'n_neighbors': 44, 'weights': 'distance', 'leaf_size': 50, 'p': 1}",
200,0,kfold_8,SVR,-2.2502439819338473,-0.028232002802909717,"{'C': 0.013296393708557216, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
201,1,kfold_8,SVR,-2.307377595752972,0.11419049191696551,"{'C': 3.1928017358618144, 'kernel': 'poly', 'gamma': 'scale', 'degree': 4}",
202,2,kfold_8,SVR,-2.518396726636735,-0.09143001153389152,"{'C': 7.631390379533297, 'kernel': 'linear', 'gamma': 'scale', 'degree': 2}",
203,3,kfold_8,SVR,-2.3866610205019794,-0.06520208737639699,"{'C': 0.07514374090993305, 'kernel': 'linear', 'gamma': 'auto', 'degree': 4}",
204,4,kfold_8,SVR,-2.083836229507112,0.015988628720476572,"{'C': 0.16823883700372236, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 5}",
205,5,kfold_8,SVR,-2.2957147831670355,-0.049177956649481214,"{'C': 0.0019173609813533477, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 4}",
206,6,kfold_8,SVR,-2.3010425269090273,-0.05148514757099698,"{'C': 0.0029898390928261662, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 2}",
207,7,kfold_8,SVR,-1.7974725422949476,-0.014475269290445514,"{'C': 30.54363871894702, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 4}",
208,8,kfold_8,SVR,-2.5187214947672363,0.07558253292306139,"{'C': 13.3379029261903, 'kernel': 'poly', 'gamma': 'scale', 'degree': 4}",
209,9,kfold_8,SVR,-2458.8258797105073,-1681.6641682823806,"{'C': 33.531726421518414, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 4}",
210,10,kfold_8,SVR,-2.0302684375256477,-0.06262175918507573,"{'C': 73.68746578061085, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 4}",
211,11,kfold_8,SVR,-2.5216778822408985,-0.2552613244255404,"{'C': 223.08193601896988, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 5}",
212,12,kfold_8,SVR,-2.636783038283915,-0.3028486427473749,"{'C': 273.62240721201425, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",
213,13,kfold_8,SVR,-2.003888956925837,0.04764839026300294,"{'C': 0.3807526001014809, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",
214,14,kfold_8,SVR,-1.931983462055343,0.061489162077606796,"{'C': 0.680478371453689, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",
215,15,kfold_8,SVR,-1437899.471257596,-1059566.7386005032,"{'C': 752.5967921124794, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 2}",
216,16,kfold_8,SVR,-1.9233987374100143,0.06231790785375346,"{'C': 0.6999156640214008, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 2}",
217,17,kfold_8,SVR,-1.9334260953601206,0.06028377992284073,"{'C': 0.5719891225474091, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 2}",
218,18,kfold_8,SVR,-2.3537733163489194,-0.06531343770123677,"{'C': 0.083190103881082, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 5}",
219,19,kfold_8,SVR,-1.7992710581608136,0.1262225445071411,"{'C': 16.83715395921982, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
220,20,kfold_8,SVR,-2.5184423714429447,-0.09139287930024875,"{'C': 38.31220232025729, 'kernel': 'linear', 'gamma': 'auto', 'degree': 2}",
221,21,kfold_8,SVR,-1.7994254456472873,0.12617371956264756,"{'C': 22.300470687021132, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
222,22,kfold_8,SVR,-1.7921953675894347,0.13227702031016653,"{'C': 2.565225014894814, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
223,23,kfold_8,SVR,-1.6526909043251203,-0.15739968713418762,"{'C': 1.5433719978158698, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3}",
224,24,kfold_8,SVR,-1.8743483621918315,-0.06106041937118856,"{'C': 0.5136142772985507, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3}",
225,25,kfold_8,SVR,-2.4303162324803496,-0.09175993087205092,"{'C': 0.15840567677574455, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 2}",
226,26,kfold_8,SVR,-1.8490224833350748,-0.4168282970770716,"{'C': 82.379385766594, 'kernel': 'poly', 'gamma': 'auto', 'degree': 5}",
227,27,kfold_8,SVR,-2.405836280325961,-0.2037170630945664,"{'C': 174.75645127840482, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 4}",
228,28,kfold_8,SVR,-289.37091328897685,-213.92524982191688,"{'C': 10.697895222230857, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 4}",
229,29,kfold_8,SVR,-2.2547636985159882,-0.04968019074538499,"{'C': 0.017037464125247145, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3}",
230,30,kfold_8,SVR,-2.147075039476149,0.017419950039434973,"{'C': 0.04228300256435648, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
231,31,kfold_8,SVR,-1.8026384924072494,0.12622228152621218,"{'C': 11.765873858288545, 'kernel': 'poly', 'gamma': 'scale', 'degree': 2}",
232,32,kfold_8,SVR,-1.7961937828395023,0.13226375836404847,"{'C': 2.275737468191174, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
233,33,kfold_8,SVR,-2.437995902839714,0.09878693769268698,"{'C': 6.337696521320975, 'kernel': 'poly', 'gamma': 'auto', 'degree': 4}",
