,n,CV_mode,Model,R2_val,R2_test,Parameters,object
410,10,loo,RandomForestRegressor,0.3445226873780943,0.3940185815526247,"{'n_estimators': 78, 'max_depth': 4, 'min_samples_split': 16, 'min_samples_leaf': 17, 'max_features': 0.978212671890834}",
411,11,loo,RandomForestRegressor,0.290384336094468,0.31305581650974357,"{'n_estimators': 379, 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 19, 'max_features': 0.33145874717709334}",
412,12,loo,RandomForestRegressor,0.43512557673408025,0.5493691955575426,"{'n_estimators': 175, 'max_depth': 38, 'min_samples_split': 29, 'min_samples_leaf': 1, 'max_features': 0.9297801305290293}",
413,13,loo,RandomForestRegressor,0.18474203051464477,0.2182913665347993,"{'n_estimators': 344, 'max_depth': 1, 'min_samples_split': 14, 'min_samples_leaf': 10, 'max_features': 0.10815983161266375}",
414,14,loo,RandomForestRegressor,0.23715878204845708,0.26006440840197864,"{'n_estimators': 212, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 18, 'max_features': 0.13895787339388038}",
415,15,loo,RandomForestRegressor,0.4157663644461017,0.464137280322941,"{'n_estimators': 495, 'max_depth': 26, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 0.29436506401958257}",
416,16,loo,RandomForestRegressor,0.26269656892687954,0.2946616799311683,"{'n_estimators': 447, 'max_depth': 41, 'min_samples_split': 42, 'min_samples_leaf': 2, 'max_features': 0.13189549601391415}",
417,17,loo,RandomForestRegressor,0.40270947656672496,0.46482640691974253,"{'n_estimators': 114, 'max_depth': 4, 'min_samples_split': 28, 'min_samples_leaf': 5, 'max_features': 0.32181643952831596}",
418,18,loo,RandomForestRegressor,0.34874357396130096,0.39864939755751183,"{'n_estimators': 69, 'max_depth': 4, 'min_samples_split': 22, 'min_samples_leaf': 16, 'max_features': 0.6063316080102888}",
419,19,loo,RandomForestRegressor,0.544364833846936,0.6402279043646615,"{'n_estimators': 413, 'max_depth': 4, 'min_samples_split': 13, 'min_samples_leaf': 3, 'max_features': 0.6173053470241162}",
420,20,loo,RandomForestRegressor,0.4832284303736436,0.5343805687346816,"{'n_estimators': 60, 'max_depth': 34, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 0.37394032737838684}",
421,21,loo,RandomForestRegressor,0.5177808315998509,0.632312453026974,"{'n_estimators': 340, 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 3, 'max_features': 0.714417194822882}",
422,22,loo,RandomForestRegressor,0.5568708738057739,0.6816337202197418,"{'n_estimators': 411, 'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.25842978575668313}",
423,23,loo,RandomForestRegressor,0.5306680065969536,0.6325425341263711,"{'n_estimators': 77, 'max_depth': 37, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.9332970839692891}",
424,24,loo,RandomForestRegressor,0.48706836533044373,0.5784925161490929,"{'n_estimators': 484, 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.1731743727530425}",
425,25,loo,RandomForestRegressor,0.47989235698908417,0.5768521893399046,"{'n_estimators': 337, 'max_depth': 27, 'min_samples_split': 17, 'min_samples_leaf': 2, 'max_features': 0.28008203814983507}",
426,26,loo,RandomForestRegressor,0.47344570864650837,0.5733867052438701,"{'n_estimators': 482, 'max_depth': 12, 'min_samples_split': 24, 'min_samples_leaf': 4, 'max_features': 0.6251069067861179}",
427,27,loo,RandomForestRegressor,0.5270011335408911,0.627060354416978,"{'n_estimators': 202, 'max_depth': 45, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 0.4485871011730957}",
428,28,loo,RandomForestRegressor,0.5629811287779607,0.6834350453212774,"{'n_estimators': 392, 'max_depth': 11, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 0.4138666522069237}",
429,29,loo,RandomForestRegressor,0.430188209161963,0.4808378745281412,"{'n_estimators': 293, 'max_depth': 13, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 0.22159576233974002}",
430,30,loo,RandomForestRegressor,0.5096809928006502,0.6096768228287841,"{'n_estimators': 308, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.30751517952199064}",
431,31,loo,RandomForestRegressor,0.5393311492657273,0.6490045856568665,"{'n_estimators': 419, 'max_depth': 6, 'min_samples_split': 11, 'min_samples_leaf': 4, 'max_features': 0.4515093962650016}",
432,32,loo,RandomForestRegressor,0.5831020703358556,0.7046990232699966,"{'n_estimators': 136, 'max_depth': 27, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 0.6130373626653801}",
433,33,loo,RandomForestRegressor,0.5810105485830253,0.7218248861025174,"{'n_estimators': 142, 'max_depth': 27, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 0.4724579315659193}",
434,34,loo,RandomForestRegressor,0.5976851205878151,0.7407432101949549,"{'n_estimators': 152, 'max_depth': 25, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 0.6627247122973917}",
435,35,loo,RandomForestRegressor,0.5337075851266857,0.6359186195969984,"{'n_estimators': 109, 'max_depth': 18, 'min_samples_split': 17, 'min_samples_leaf': 1, 'max_features': 0.5002969603153665}",
436,36,loo,RandomForestRegressor,0.6099381037019089,0.7529046019487167,"{'n_estimators': 133, 'max_depth': 17, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.7345220525448117}",
437,37,loo,RandomForestRegressor,0.6216055214391112,0.7502018780258572,"{'n_estimators': 90, 'max_depth': 20, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.7315898097369206}",
438,38,loo,RandomForestRegressor,0.5725141735030993,0.7150511802883177,"{'n_estimators': 169, 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 4, 'max_features': 0.9420935451338949}",
439,39,loo,RandomForestRegressor,0.5506689404919354,0.683164023872548,"{'n_estimators': 81, 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.6200061678129877}",
440,40,loo,RandomForestRegressor,0.5282077378033685,0.6674550898278979,"{'n_estimators': 71, 'max_depth': 21, 'min_samples_split': 17, 'min_samples_leaf': 1, 'max_features': 0.8702993382145259}",
441,41,loo,RandomForestRegressor,0.615452906328513,0.7495528521010106,"{'n_estimators': 245, 'max_depth': 25, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.6288386423635048}",
442,42,loo,RandomForestRegressor,0.6004859419427081,0.7511446345707569,"{'n_estimators': 186, 'max_depth': 23, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 0.7296084180130104}",
443,43,loo,RandomForestRegressor,0.5346922080959398,0.6304038890144295,"{'n_estimators': 268, 'max_depth': 24, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 0.4751276535534528}",
444,44,loo,RandomForestRegressor,0.6396476726470945,0.7957730830102652,"{'n_estimators': 271, 'max_depth': 27, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.9025737423259019}",
445,45,loo,RandomForestRegressor,0.5841195668647512,0.7096406901273488,"{'n_estimators': 338, 'max_depth': 30, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 0.8607558297503165}",
446,46,loo,RandomForestRegressor,0.6210324272518235,0.7819473999921116,"{'n_estimators': 214, 'max_depth': 17, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.9976228278484178}",
447,47,loo,RandomForestRegressor,0.6181652731338736,0.7608667853348781,"{'n_estimators': 303, 'max_depth': 36, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.578062788656559}",
448,48,loo,RandomForestRegressor,0.6381842502476363,0.795867100584805,"{'n_estimators': 273, 'max_depth': 13, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.9240748568500705}",
449,49,loo,RandomForestRegressor,0.6082607320481921,0.7510579553945048,"{'n_estimators': 294, 'max_depth': 14, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 0.9129450521683748}",
450,0,loo,CatBoostRegressor,0.0049506148809027595,0.030464746331246295,"{'learning_rate': 0.00016257200426277624, 'depth': 3, 'l2_leaf_reg': 0.0014413140909654062, 'bagging_temperature': 0.2223519763605668, 'random_strength': 0.14012688578203086, 'grow_policy': 'Lossguide'}",
451,1,loo,CatBoostRegressor,0.06035020911653066,0.09507426739896618,"{'learning_rate': 0.0015805578945374105, 'depth': 1, 'l2_leaf_reg': 0.005328954116211205, 'bagging_temperature': 0.647608959442059, 'random_strength': 2.4252078447027138e-05, 'grow_policy': 'Depthwise'}",
452,2,loo,CatBoostRegressor,0.7325769207851596,0.8446878097589113,"{'learning_rate': 0.2140559211236537, 'depth': 4, 'l2_leaf_reg': 0.00014859936722138467, 'bagging_temperature': 0.3090346509045633, 'random_strength': 2.718818289781895, 'grow_policy': 'Depthwise'}",
453,3,loo,CatBoostRegressor,0.5825219280988773,0.7522802819128483,"{'learning_rate': 0.01619778655046384, 'depth': 8, 'l2_leaf_reg': 1.0134599723371178e-06, 'bagging_temperature': 0.262426997835983, 'random_strength': 1.9284947508064097e-06, 'grow_policy': 'Depthwise'}",
454,4,loo,CatBoostRegressor,0.679295996190669,0.8184027456126992,"{'learning_rate': 0.02383116302440196, 'depth': 8, 'l2_leaf_reg': 0.07628998719958867, 'bagging_temperature': 0.5202253213713165, 'random_strength': 1.42253197618858e-06, 'grow_policy': 'Lossguide'}",
455,5,loo,CatBoostRegressor,0.1881850296962606,0.2651059638529669,"{'learning_rate': 0.0017449239820095258, 'depth': 7, 'l2_leaf_reg': 0.7588875510367762, 'bagging_temperature': 0.7085285117787508, 'random_strength': 0.03179400600517977, 'grow_policy': 'Depthwise'}",
456,6,loo,CatBoostRegressor,0.110859862895887,0.16697538131429568,"{'learning_rate': 0.0007330636078813278, 'depth': 7, 'l2_leaf_reg': 1.4583331860736654e-06, 'bagging_temperature': 0.9005243438127195, 'random_strength': 1.1118746552612895e-06, 'grow_policy': 'Depthwise'}",
457,7,loo,CatBoostRegressor,0.6769018005019695,0.8047080706790619,"{'learning_rate': 0.21634242492493222, 'depth': 6, 'l2_leaf_reg': 0.19076562512738887, 'bagging_temperature': 0.16488713828189328, 'random_strength': 1.2267223912563561e-05, 'grow_policy': 'Lossguide'}",
458,8,loo,CatBoostRegressor,0.705612525099212,0.7959598298660396,"{'learning_rate': 0.14606854482124063, 'depth': 5, 'l2_leaf_reg': 1.6010572844762755e-06, 'bagging_temperature': 0.9563664020189484, 'random_strength': 0.00046062766414858034, 'grow_policy': 'Depthwise'}",
459,9,loo,CatBoostRegressor,0.019104459046697553,0.0482419062178423,"{'learning_rate': 0.00019713616567048703, 'depth': 5, 'l2_leaf_reg': 0.00043542806299346685, 'bagging_temperature': 0.007626855279738942, 'random_strength': 0.00019236163272490483, 'grow_policy': 'Depthwise'}",
460,10,loo,CatBoostRegressor,0.32154480662979834,0.43194265273698595,"{'learning_rate': 0.0024937018889308374, 'depth': 5, 'l2_leaf_reg': 2.7034684511146366e-06, 'bagging_temperature': 0.7312540719392587, 'random_strength': 2.316849124052283e-06, 'grow_policy': 'Depthwise'}",
461,11,loo,CatBoostRegressor,0.6670527030386098,0.7655410456895511,"{'learning_rate': 0.3214864613867776, 'depth': 5, 'l2_leaf_reg': 2.3149307220633093e-06, 'bagging_temperature': 0.29856319523811636, 'random_strength': 2.8552234183052824e-06, 'grow_policy': 'Depthwise'}",
462,12,loo,CatBoostRegressor,0.17012975915585427,0.2083849867090969,"{'learning_rate': 0.0038402813641489008, 'depth': 1, 'l2_leaf_reg': 0.0001304537264276425, 'bagging_temperature': 0.3384030674821781, 'random_strength': 0.0017941618727057432, 'grow_policy': 'SymmetricTree'}",
463,13,loo,CatBoostRegressor,0.7934939113060175,0.8481045284541524,"{'learning_rate': 0.22853540257217342, 'depth': 1, 'l2_leaf_reg': 0.00034273630007186705, 'bagging_temperature': 0.17653858749675677, 'random_strength': 4.720778997369114e-05, 'grow_policy': 'Depthwise'}",
464,14,loo,CatBoostRegressor,0.5112310529052863,0.5977096106860935,"{'learning_rate': 0.005116345079400575, 'depth': 4, 'l2_leaf_reg': 0.00966052987292851, 'bagging_temperature': 0.6337473440198816, 'random_strength': 4.515638212302971e-06, 'grow_policy': 'SymmetricTree'}",
465,15,loo,CatBoostRegressor,0.6182283085077775,0.7458162716997034,"{'learning_rate': 0.011035384250326867, 'depth': 5, 'l2_leaf_reg': 5.25376926720409e-06, 'bagging_temperature': 0.08209041105576231, 'random_strength': 0.88339091692354, 'grow_policy': 'Depthwise'}",
466,16,loo,CatBoostRegressor,0.4367529385032749,0.5536477011874528,"{'learning_rate': 0.0037451121315774153, 'depth': 7, 'l2_leaf_reg': 1.634146111716419e-06, 'bagging_temperature': 0.003854236792035337, 'random_strength': 0.016700299277651435, 'grow_policy': 'Lossguide'}",
467,17,loo,CatBoostRegressor,0.6962155322905058,0.8266912442223255,"{'learning_rate': 0.03923848089462532, 'depth': 7, 'l2_leaf_reg': 0.00011248247478786768, 'bagging_temperature': 0.10870386879839067, 'random_strength': 8.674070867312561e-06, 'grow_policy': 'Lossguide'}",
468,18,loo,CatBoostRegressor,0.456084771389085,0.519215875987842,"{'learning_rate': 0.007778224445865722, 'depth': 3, 'l2_leaf_reg': 3.079298149430779e-06, 'bagging_temperature': 0.825829916039685, 'random_strength': 2.4742001347743905, 'grow_policy': 'Lossguide'}",
469,19,loo,CatBoostRegressor,0.5112295075433518,0.611934495729585,"{'learning_rate': 0.006884433070897113, 'depth': 6, 'l2_leaf_reg': 0.00010012855624702179, 'bagging_temperature': 0.580389823286425, 'random_strength': 1.5530741132112857, 'grow_policy': 'Lossguide'}",
470,20,loo,CatBoostRegressor,0.6334877663932512,0.7182116957898924,"{'learning_rate': 0.03225529445613855, 'depth': 1, 'l2_leaf_reg': 0.007294215248485808, 'bagging_temperature': 0.0028051271642828834, 'random_strength': 3.526228718829925e-06, 'grow_policy': 'Depthwise'}",
471,21,loo,CatBoostRegressor,0.6053036018661051,0.7760568104223382,"{'learning_rate': 0.159543510266502, 'depth': 7, 'l2_leaf_reg': 1.0252320288320811e-05, 'bagging_temperature': 0.9775189628144502, 'random_strength': 0.003784344388745446, 'grow_policy': 'Depthwise'}",
472,22,loo,CatBoostRegressor,0.7382964791870558,0.8355933555547713,"{'learning_rate': 0.1191750803053534, 'depth': 4, 'l2_leaf_reg': 0.012566245701854287, 'bagging_temperature': 0.24088878171282074, 'random_strength': 2.1159790343813154, 'grow_policy': 'Depthwise'}",
473,23,loo,CatBoostRegressor,0.7141148841079665,0.8084855739329568,"{'learning_rate': 0.22237828918934818, 'depth': 5, 'l2_leaf_reg': 0.00733852375196841, 'bagging_temperature': 0.4231383676805774, 'random_strength': 0.0837993367175076, 'grow_policy': 'Depthwise'}",
474,24,loo,CatBoostRegressor,0.7712949209278284,0.8257488609934346,"{'learning_rate': 0.18823819079104429, 'depth': 2, 'l2_leaf_reg': 5.3241667661398947e-05, 'bagging_temperature': 0.34454729534654166, 'random_strength': 0.826829561829958, 'grow_policy': 'Depthwise'}",
475,25,loo,CatBoostRegressor,0.7706143990703114,0.8322023306193207,"{'learning_rate': 0.10170385478726719, 'depth': 1, 'l2_leaf_reg': 5.407839227555988e-05, 'bagging_temperature': 0.28418906659611476, 'random_strength': 0.0008898018015600211, 'grow_policy': 'Depthwise'}",
476,26,loo,CatBoostRegressor,0.7987068042305029,0.8420675050026589,"{'learning_rate': 0.3945504401125814, 'depth': 1, 'l2_leaf_reg': 6.76367519618517e-05, 'bagging_temperature': 0.34909543150895334, 'random_strength': 5.542328247574925e-05, 'grow_policy': 'Depthwise'}",
477,27,loo,CatBoostRegressor,0.8200801247224327,0.829836447923081,"{'learning_rate': 0.21831784991828812, 'depth': 1, 'l2_leaf_reg': 2.3828813363917725e-05, 'bagging_temperature': 0.5446192465086592, 'random_strength': 9.539976098886898, 'grow_policy': 'SymmetricTree'}",
478,28,loo,CatBoostRegressor,0.7959634895941675,0.8363283948503218,"{'learning_rate': 0.18802229626602482, 'depth': 1, 'l2_leaf_reg': 0.000691987555596675, 'bagging_temperature': 0.6603896953976304, 'random_strength': 0.9698191715261709, 'grow_policy': 'SymmetricTree'}",
479,29,loo,CatBoostRegressor,0.799677474497104,0.8284141727298407,"{'learning_rate': 0.36273381335354543, 'depth': 1, 'l2_leaf_reg': 4.7440244093508786e-05, 'bagging_temperature': 0.6367237850180011, 'random_strength': 1.974256251634736, 'grow_policy': 'SymmetricTree'}",
480,30,loo,CatBoostRegressor,0.736081061674715,0.7894723398354526,"{'learning_rate': 0.06595610969484723, 'depth': 1, 'l2_leaf_reg': 5.653110155387276e-06, 'bagging_temperature': 0.6359760574403812, 'random_strength': 0.7754040112578747, 'grow_policy': 'SymmetricTree'}",
481,31,loo,CatBoostRegressor,0.7885061010925387,0.8283830788481683,"{'learning_rate': 0.2675930539939326, 'depth': 2, 'l2_leaf_reg': 0.20514273197506908, 'bagging_temperature': 0.8191873022266531, 'random_strength': 0.45567175905905033, 'grow_policy': 'SymmetricTree'}",
482,32,loo,CatBoostRegressor,0.7118842044524822,0.8377241378682164,"{'learning_rate': 0.26890796174251735, 'depth': 2, 'l2_leaf_reg': 0.0006007413096900368, 'bagging_temperature': 0.9149363601539675, 'random_strength': 0.13608814629119223, 'grow_policy': 'Lossguide'}",
483,33,loo,CatBoostRegressor,0.8287021125979965,0.8413524929335172,"{'learning_rate': 0.35091590321858396, 'depth': 1, 'l2_leaf_reg': 9.875764392151236e-06, 'bagging_temperature': 0.3410561274518653, 'random_strength': 6.718227486667941, 'grow_policy': 'SymmetricTree'}",
484,34,loo,CatBoostRegressor,0.7973979326245587,0.8189627500640745,"{'learning_rate': 0.25569601936613057, 'depth': 2, 'l2_leaf_reg': 3.283708822176714e-06, 'bagging_temperature': 0.2769567880135121, 'random_strength': 2.909502154836876, 'grow_policy': 'SymmetricTree'}",
485,35,loo,CatBoostRegressor,0.7717393242061776,0.8453016032526487,"{'learning_rate': 0.07614368976841442, 'depth': 3, 'l2_leaf_reg': 0.000481130793986464, 'bagging_temperature': 0.466068784438573, 'random_strength': 4.13545823810064, 'grow_policy': 'SymmetricTree'}",
486,36,loo,CatBoostRegressor,0.8106280868116378,0.8458822090749323,"{'learning_rate': 0.4176656394613241, 'depth': 2, 'l2_leaf_reg': 1.7822588290213798e-05, 'bagging_temperature': 0.5056098372912727, 'random_strength': 0.07239354341140503, 'grow_policy': 'SymmetricTree'}",
487,37,loo,CatBoostRegressor,0.7743114282407579,0.8455140357991766,"{'learning_rate': 0.2638271606528609, 'depth': 3, 'l2_leaf_reg': 8.573998727607442e-05, 'bagging_temperature': 0.40970164063685555, 'random_strength': 0.006338142508203295, 'grow_policy': 'SymmetricTree'}",
488,38,loo,CatBoostRegressor,0.7524376457665399,0.8360155955543942,"{'learning_rate': 0.26565774189480457, 'depth': 2, 'l2_leaf_reg': 6.206068330939365e-06, 'bagging_temperature': 0.46766135157286254, 'random_strength': 0.016112783159847845, 'grow_policy': 'Lossguide'}",
489,39,loo,CatBoostRegressor,0.7914364604617874,0.827221313030427,"{'learning_rate': 0.479279428323064, 'depth': 1, 'l2_leaf_reg': 0.0002846991431437067, 'bagging_temperature': 0.31622379939957046, 'random_strength': 1.3075509579468396, 'grow_policy': 'Lossguide'}",
490,40,loo,CatBoostRegressor,0.8010077360501799,0.8385622406569775,"{'learning_rate': 0.2912855388065916, 'depth': 1, 'l2_leaf_reg': 4.331453523705446e-05, 'bagging_temperature': 0.8319392477996084, 'random_strength': 0.6529932504198316, 'grow_policy': 'Depthwise'}",
491,41,loo,CatBoostRegressor,0.8098303319661069,0.8239248134186395,"{'learning_rate': 0.18293529368381364, 'depth': 1, 'l2_leaf_reg': 5.928909510331233e-05, 'bagging_temperature': 0.7748942075267844, 'random_strength': 5.7444132291566925, 'grow_policy': 'Depthwise'}",
492,42,loo,CatBoostRegressor,0.7849896985210638,0.8469190968576789,"{'learning_rate': 0.13428146583824305, 'depth': 2, 'l2_leaf_reg': 2.4410380088734077e-06, 'bagging_temperature': 0.8738018151628529, 'random_strength': 5.512982844940209, 'grow_policy': 'Depthwise'}",
493,43,loo,CatBoostRegressor,0.7318152228746326,0.7975040416439877,"{'learning_rate': 0.05964735041247316, 'depth': 1, 'l2_leaf_reg': 5.802288613913905e-05, 'bagging_temperature': 0.9295816619020727, 'random_strength': 0.19824574328609548, 'grow_policy': 'Depthwise'}",
494,44,loo,CatBoostRegressor,0.7544452879401307,0.8322754246048729,"{'learning_rate': 0.06090528130633002, 'depth': 2, 'l2_leaf_reg': 0.0015935488020330441, 'bagging_temperature': 0.6700031060507241, 'random_strength': 1.0155644167486806, 'grow_policy': 'Depthwise'}",
495,45,loo,CatBoostRegressor,0.7210697196717097,0.8200091176007019,"{'learning_rate': 0.3447758312689113, 'depth': 3, 'l2_leaf_reg': 1.1382997466178355e-05, 'bagging_temperature': 0.7299437111694088, 'random_strength': 0.07821417474457133, 'grow_policy': 'Depthwise'}",
496,46,loo,CatBoostRegressor,0.6234885763792151,0.6742008849100489,"{'learning_rate': 0.03900318623830555, 'depth': 1, 'l2_leaf_reg': 2.535421607984625e-05, 'bagging_temperature': 0.24361870809044336, 'random_strength': 5.376454051137782, 'grow_policy': 'SymmetricTree'}",
497,47,loo,CatBoostRegressor,0.4195572710847024,0.4743274806434843,"{'learning_rate': 0.013173822013738372, 'depth': 1, 'l2_leaf_reg': 1.0410486517533592e-05, 'bagging_temperature': 0.5848170392506473, 'random_strength': 0.799650075637689, 'grow_policy': 'Depthwise'}",
498,48,loo,CatBoostRegressor,0.7966648483663282,0.8224962983882939,"{'learning_rate': 0.15950331528276496, 'depth': 1, 'l2_leaf_reg': 6.678389938318849e-06, 'bagging_temperature': 0.553197810118479, 'random_strength': 8.272702515223106, 'grow_policy': 'Lossguide'}",
499,49,loo,CatBoostRegressor,0.8096573493765836,0.838880383297999,"{'learning_rate': 0.345516143247533, 'depth': 1, 'l2_leaf_reg': 2.204168334442356e-05, 'bagging_temperature': 0.7348635345326308, 'random_strength': 5.344599092851193, 'grow_policy': 'Depthwise'}",
500,0,loo,Ridge,0.6299429474455018,0.568415254088845,{'alpha': 0.0654569553808682},
501,1,loo,Ridge,0.6296785829923224,0.5684071576794104,{'alpha': 0.011702197478474998},
502,2,loo,Ridge,0.62962323005484,0.5684057260673901,{'alpha': 0.0006756389163531803},
503,3,loo,Ridge,0.6296454825647013,0.568406290774691,{'alpha': 0.005099086839750729},
504,4,loo,Ridge,0.6395421698146249,0.5712702955645027,{'alpha': 6.334347716781624},
505,5,loo,Ridge,0.6393486126059941,0.5716255727933993,{'alpha': 9.018060571675782},
506,6,loo,Ridge,0.6393549948035161,0.5710611574276792,{'alpha': 5.6181925956665975},
507,7,loo,Ridge,0.629620356447492,0.5684056542005538,{'alpha': 0.00010532495137437094},
508,8,loo,Ridge,0.6296206175953305,0.5684056607216926,{'alpha': 0.0001571453511923804},
509,9,loo,Ridge,0.6296435154204212,0.56840624026896,{'alpha': 0.004707543858405928},
510,10,loo,Ridge,0.63048004351443,0.568438381325176,{'alpha': 0.1805196809423206},
511,11,loo,Ridge,0.6376380823423644,0.5700064005296097,{'alpha': 3.212479328092166},
512,12,loo,Ridge,0.6296214697984015,0.5684056820159854,{'alpha': 0.00032626271899954617},
513,13,loo,Ridge,0.6297159667816448,0.5684081756343804,{'alpha': 0.0191934262038242},
514,14,loo,Ridge,0.635157241262306,0.5691282760552622,{'alpha': 1.6751630725172575},
515,15,loo,Ridge,0.6298278025802321,0.5684114692253992,{'alpha': 0.04181921338108853},
516,16,loo,Ridge,0.6296203603033332,0.5684056542968238,{'alpha': 0.00010609006571549538},
517,17,loo,Ridge,0.6296803915904474,0.5684072059765837,{'alpha': 0.012063794044362334},
518,18,loo,Ridge,0.6296226003023158,0.5684057102970647,{'alpha': 0.0005506364572497424},
519,19,loo,Ridge,0.6297461934736543,0.5684090289938037,{'alpha': 0.025276710314956357},
520,20,loo,Ridge,0.6394025929081646,0.5716215432632469,{'alpha': 8.823030970131017},
521,21,loo,Ridge,0.639461501881007,0.5716120492046635,{'alpha': 8.58246529228423},
522,22,loo,Ridge,0.6336312718172276,0.5687906541074936,{'alpha': 1.0614597594636566},
523,23,loo,Ridge,0.6393119477448532,0.5716264422579249,{'alpha': 9.140504795544361},
524,24,loo,Ridge,0.6328254017819605,0.568660718279877,{'alpha': 0.7956074110857493},
525,25,loo,Ridge,0.6390858496676877,0.5716103888704427,{'alpha': 9.783245061675045},
526,26,loo,Ridge,0.6324753838364032,0.5686135429172109,{'alpha': 0.6900861831579009},
527,27,loo,Ridge,0.6392996523648751,0.5716264513123194,{'alpha': 9.18006282663689},
528,28,loo,Ridge,0.632365309425253,0.5685998052303817,{'alpha': 0.6580310546394776},
529,29,loo,Ridge,0.6390239578315783,0.5716015449707832,{'alpha': 9.93641843485979},
530,30,loo,Ridge,0.6330544764728807,0.5686945547619323,{'alpha': 0.8677824104306959},
531,31,loo,Ridge,0.6394322243302023,0.5716175684841798,{'alpha': 8.706411698937195},
532,32,loo,Ridge,0.6392584986192738,0.5716255802982458,{'alpha': 9.307707046629165},
533,33,loo,Ridge,0.639341522518573,0.5716258461620392,{'alpha': 9.04230007410189},
534,34,loo,Ridge,0.6355059019227578,0.5692244088176536,{'alpha': 1.841465116594221},
535,35,loo,Ridge,0.639473666822536,0.5716091916633208,{'alpha': 8.527854721744248},
536,36,loo,Ridge,0.6392000951861143,0.5716222897548322,{'alpha': 9.47809702703963},
537,37,loo,Ridge,0.6348921880997771,0.5690602094837304,{'alpha': 1.5560870946438796},
538,38,loo,Ridge,0.6390431640095819,0.5716044458864833,{'alpha': 9.88966912148312},
539,39,loo,Ridge,0.6361907398133495,0.5694366430499268,{'alpha': 2.205495575042182},
540,40,loo,Ridge,0.6351456687917078,0.5691252154417761,{'alpha': 1.6698369131483182},
541,41,loo,Ridge,0.6390946850206981,0.5716115268818414,{'alpha': 9.760753463872039},
542,42,loo,Ridge,0.6390593226917882,0.5716067797874367,{'alpha': 9.849804560383175},
543,43,loo,Ridge,0.6390355769745506,0.5716033160891952,{'alpha': 9.908217107995544},
544,44,loo,Ridge,0.6368101392359218,0.5696582093725577,{'alpha': 2.5881723906080363},
545,45,loo,Ridge,0.6396105541968887,0.5714017211736191,{'alpha': 6.905474502018366},
546,46,loo,Ridge,0.6358054863886937,0.5693132915643053,{'alpha': 1.9941121234463646},
547,47,loo,Ridge,0.6391231569626215,0.5716149638201034,{'alpha': 9.687109316016278},
548,48,loo,Ridge,0.6360942864497212,0.5694047700316899,{'alpha': 2.150852351667264},
549,49,loo,Ridge,0.6366317405786048,0.5695912778247973,{'alpha': 2.471832063470703},
550,0,loo,ElasticNet,0.6299522103623455,0.5684196179926495,"{'alpha': 0.0008935157312276464, 'l1_ratio': 0.2651569809328914, 'max_iter': 460}",
551,1,loo,ElasticNet,0.6057193021944143,0.554572228066782,"{'alpha': 0.8468816369261194, 'l1_ratio': 0.8384923216503046, 'max_iter': 199}",
552,2,loo,ElasticNet,0.6297071599067388,0.5684767054702944,"{'alpha': 0.003784215952017978, 'l1_ratio': 0.9883907355745862, 'max_iter': 91}",
553,3,loo,ElasticNet,0.6300307706574801,0.5684205783873482,"{'alpha': 0.0009414156469718131, 'l1_ratio': 0.13026905996881832, 'max_iter': 263}",
554,4,loo,ElasticNet,-0.0009990489475615316,0.034659940344702767,"{'alpha': 8.653420007945615, 'l1_ratio': 0.6891916063787409, 'max_iter': 463}",
555,5,loo,ElasticNet,0.629812062623577,0.5684117347812475,"{'alpha': 0.00041938192301609804, 'l1_ratio': 0.09895897030373368, 'max_iter': 357}",
